traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
12138.0,2024-05-10 17:00:00,London,Southwark,2893,77.02185873872358,5,Low,Wet,1308
12139.0,2024-05-10 18:00:00,London,Kensington,4156,19.54475188670971,6,High,Wet,5370
12140.0,2024-05-10 19:00:00,London,Kensington,2893,66.11306809685648,7,Low,Damaged,2764
12141.0,2024-05-10 20:00:00,London,Islington,1084,51.39940301318882,6,Medium,Damaged,3173
12142.0,2024-05-10 21:00:00,London,,552,107.43531121861041,1,Medium,Damaged,6488
12143.0,2024-05-10 22:00:00,London,Chelsea,3696,109.04254740160353,2,Medium,Dry,8488
12144.0,2024-05-10 23:00:00,London,Chelsea,2356,112.24526074138984,6,Medium,Snowy,4416
12145.0,2024-05-11 00:00:00,London,,1921,23.13416904407446,2,Medium,Damaged,8054
12146.0,2024-05-11 01:00:00,London,Camden,4779,51.474374353950815,9,High,Damaged,6441
12147.0,2024-05-11 02:00:00,London,Islington,1162,44.79028086180226,6,Low,Dry,3295
12148.0,2024-05-11 03:00:00,London,Southwark,925,109.66256491901068,1,Medium,Wet,4901
12149.0,2024-05-11 04:00:00,London,Kensington,2193,41.78199405495948,5,High,Damaged,6860
12150.0,2024-05-11 05:00:00,London,,4334,77.67887773289539,4,High,Dry,2242
12151.0,2024-05-11 06:00:00,London,Camden,2155,40.24061612708755,2,High,Damaged,2648
12152.0,2024-05-11 07:00:00,London,Camden,4614,8.315837800511384,3,High,Dry,7295
12153.0,2024-05-11 08:00:00,London,Chelsea,4147,63.323021505342595,4,Low,Wet,2889
12154.0,2024-05-11 09:00:00,London,Southwark,3699,73.62196025459978,7,High,Dry,3988
12155.0,2024-05-11 10:00:00,London,Kensington,4187,67.83871560321296,3,High,Wet,2184
12156.0,2024-05-11 11:00:00,London,Chelsea,3749,6.549155467346605,6,Medium,Damaged,4607
12157.0,2024-05-11 12:00:00,London,Kensington,4534,58.814586289784344,7,Medium,Damaged,6649
12158.0,2024-05-11 13:00:00,London,Camden,517,7.566475256700513,9,High,Wet,4702
12159.0,2024-05-11 14:00:00,London,Camden,6,62.15778446689831,6,High,Wet,5304
12160.0,2024-05-11 15:00:00,London,,2094,44.37358179723647,1,High,Snowy,6455
12161.0,2024-05-11 16:00:00,London,Islington,1118,72.3423822851447,6,Medium,Dry,7838
12162.0,2024-05-11 17:00:00,London,Islington,1436,90.39338673227454,4,High,Damaged,2782
12163.0,2024-05-11 18:00:00,London,Chelsea,3643,82.9141490918083,5,Medium,Wet,4069
12164.0,2024-05-11 19:00:00,London,Camden,3418,55.96972895340976,4,Low,Dry,3820
12165.0,2024-05-11 20:00:00,London,Islington,4246,22.318036099946333,7,Low,Damaged,6614
12166.0,2024-05-11 21:00:00,London,Kensington,3201,46.48833200874687,6,Medium,Dry,1980
12167.0,2024-05-11 22:00:00,London,Camden,1675,116.16220014669277,7,Low,Wet,6216
12168.0,2024-05-11 23:00:00,London,Kensington,4973,79.95037640177995,5,High,Damaged,4990
12169.0,2024-05-12 00:00:00,London,Southwark,62,51.186964859119485,8,Medium,Dry,6723
12170.0,2024-05-12 01:00:00,London,Kensington,1250,23.769705280238757,6,Low,Dry,3669
12171.0,2024-05-12 02:00:00,London,Chelsea,4967,107.19050811568607,0,Low,Damaged,9858
12172.0,2024-05-12 03:00:00,London,Camden,2256,3.49160931815976,1,Medium,Wet,1859
12173.0,2024-05-12 04:00:00,London,Chelsea,4451,99.80921874342049,3,Low,Damaged,3754
12174.0,2024-05-12 05:00:00,London,Southwark,4169,110.68337153378937,5,Medium,Damaged,6800
12175.0,2024-05-12 06:00:00,London,Southwark,4240,79.54882007559806,0,Low,Snowy,8522
12176.0,2024-05-12 07:00:00,London,Kensington,1677,27.774745177970235,8,High,Snowy,5560
12177.0,2024-05-12 08:00:00,London,Kensington,1097,74.86469352433564,8,Medium,Dry,9764
12178.0,2024-05-12 09:00:00,London,,505,17.37562575018135,6,High,Damaged,5969
12179.0,2024-05-12 10:00:00,London,Kensington,4910,74.1860441777844,3,High,Wet,94
12180.0,2024-05-12 11:00:00,London,Camden,1820,111.52670299836015,2,Medium,Damaged,4261
12181.0,2024-05-12 12:00:00,London,Islington,2429,88.10616806292668,4,Low,Damaged,7541
12182.0,2024-05-12 13:00:00,London,Chelsea,2360,117.29701300768498,2,High,Dry,9330
12183.0,2024-05-12 14:00:00,London,Kensington,3918,42.51833208090963,2,Low,Snowy,7194
12184.0,2024-05-12 15:00:00,London,Islington,4975,21.27617000599205,8,Medium,Wet,8206
12185.0,2024-05-12 16:00:00,London,Islington,2048,68.02445853637509,4,Medium,Dry,9511
12186.0,2024-05-12 17:00:00,London,Southwark,1073,104.94647197918636,0,High,Wet,3275
12187.0,2024-05-12 18:00:00,London,Islington,3150,4.9614644730104285,8,Low,Snowy,3080
12188.0,2024-05-12 19:00:00,London,Chelsea,1428,4.654582307935828,1,Low,Snowy,637
12189.0,2024-05-12 20:00:00,London,Kensington,3700,51.489849381395274,0,Medium,Damaged,2823
12190.0,2024-05-12 21:00:00,London,Camden,1540,49.56526565807132,8,High,Dry,2622
12191.0,2024-05-12 22:00:00,London,Islington,457,27.282162609762697,0,Medium,Snowy,4257
12192.0,2024-05-12 23:00:00,London,Islington,725,5.751239328138158,2,Medium,Damaged,1635
12193.0,2024-05-13 00:00:00,London,,4263,81.03731388634603,4,High,Dry,188
12194.0,2024-05-13 01:00:00,London,Kensington,4177,96.67784791342432,2,Medium,Snowy,8093
12195.0,2024-05-13 02:00:00,London,Camden,4060,51.96896692116908,9,High,Snowy,4218
12196.0,2024-05-13 03:00:00,London,Camden,4059,48.737399852416445,3,Medium,Wet,6391
12197.0,2024-05-13 04:00:00,London,Kensington,3993,106.17062557067605,2,Low,Wet,2228
12198.0,2024-05-13 05:00:00,London,Southwark,739,16.495362630982893,3,High,Damaged,4608
12199.0,2024-05-13 06:00:00,London,Southwark,4936,30.469527604684085,5,Medium,Snowy,4308
12200.0,2024-05-13 07:00:00,London,Kensington,4562,16.868335045014938,6,Low,Damaged,2056
12201.0,2024-05-13 08:00:00,London,Southwark,1917,85.4814371335252,3,High,Wet,8706
12202.0,2024-05-13 09:00:00,London,Chelsea,2814,19.557086473379556,1,High,Wet,7623
12203.0,2024-05-13 10:00:00,London,Camden,1240,59.38912228515185,4,Medium,Damaged,5130
12204.0,2024-05-13 11:00:00,London,,4979,53.10909650365785,2,Medium,Dry,8142
12205.0,2024-05-13 12:00:00,London,Camden,3645,27.38595786458417,3,Medium,Dry,3744
12206.0,2024-05-13 13:00:00,London,Islington,1933,64.08852838603721,3,Medium,Damaged,1545
12207.0,2024-05-13 14:00:00,London,Islington,709,6.861472410616494,4,High,Snowy,7711
12208.0,2024-05-13 15:00:00,London,Southwark,4615,67.88376343384789,1,High,Wet,747
12209.0,2024-05-13 16:00:00,London,Chelsea,4140,61.19255478258884,4,Low,Wet,3729
12210.0,2024-05-13 17:00:00,London,Islington,4417,72.62057146202945,9,Low,Wet,8164
12211.0,2024-05-13 18:00:00,London,Camden,539,81.45906219430475,5,Medium,Wet,5861
12212.0,2024-05-13 19:00:00,London,Chelsea,2834,46.74426918668797,4,Low,Damaged,4441
12213.0,2024-05-13 20:00:00,London,Kensington,4232,3.365146299087556,9,Medium,Wet,6855
12214.0,2024-05-13 21:00:00,London,Chelsea,767,61.821785057749004,2,Low,Dry,1543
12215.0,2024-05-13 22:00:00,London,Camden,706,94.86035381331358,8,Medium,Damaged,9247
12216.0,2024-05-13 23:00:00,London,Southwark,2222,78.46529603251675,0,High,Damaged,1225
12217.0,2024-05-14 00:00:00,London,Southwark,1945,-32.5692689148143,3,Medium,Wet,6927
12218.0,2024-05-14 01:00:00,London,Islington,4151,45.199793404496624,7,Medium,Snowy,3564
12219.0,2024-05-14 02:00:00,London,Islington,4131,108.01320923248615,0,High,Snowy,7179
12220.0,2024-05-14 03:00:00,London,Kensington,3728,16.301895685705503,1,High,Dry,3625
12221.0,2024-05-14 04:00:00,London,Southwark,4980,74.89847575501162,6,Medium,Damaged,8074
12222.0,2024-05-14 05:00:00,London,,2356,57.804062135659436,1,High,Damaged,7082
12223.0,2024-05-14 06:00:00,London,Chelsea,4573,32.693336641123835,7,High,Snowy,2662
12224.0,2024-05-14 07:00:00,London,Islington,4343,19.79339409852921,9,High,Dry,7880
12225.0,2024-05-14 08:00:00,London,Chelsea,136,47.380354723713566,8,Medium,Damaged,4866
12226.0,2024-05-14 09:00:00,London,Southwark,1009,106.61532542649832,1,High,Wet,5468
12227.0,2024-05-14 10:00:00,London,Chelsea,1567,52.34593511235516,2,Low,Dry,4950
12228.0,2024-05-14 11:00:00,London,Kensington,860,18.120534664415523,9,High,Dry,5222
12229.0,2024-05-14 12:00:00,London,Southwark,1610,56.9507347593037,3,Low,Snowy,8330
12230.0,2024-05-14 13:00:00,London,Camden,2884,32.49808360841683,5,Medium,Snowy,4561
12231.0,2024-05-14 14:00:00,London,Islington,2277,106.15894146536546,1,High,Damaged,1650
12232.0,2024-05-14 15:00:00,London,Camden,1699,86.08046498720533,6,Low,Dry,6659
12233.0,2024-05-14 16:00:00,London,Chelsea,1321,98.58457204641242,7,High,Dry,6481
12234.0,2024-05-14 17:00:00,London,Chelsea,1053,110.83137450371419,6,Low,Wet,2854
12235.0,2024-05-14 18:00:00,London,Chelsea,526,95.44861774094824,5,Low,Snowy,3938
12236.0,2024-05-14 19:00:00,London,Camden,4782,99.32598868154746,9,Low,Wet,6147
12237.0,2024-05-14 20:00:00,London,Islington,3497,13.931486614202983,0,High,Damaged,8923
12238.0,2024-05-14 21:00:00,London,Chelsea,2958,32.18354797888548,0,Medium,Wet,6137
12239.0,2024-05-14 22:00:00,London,Southwark,3808,81.87816896623546,8,Low,Dry,4951
12240.0,2024-05-14 23:00:00,London,,1082,50.30960356184757,6,Low,Dry,8187
12241.0,2024-05-15 00:00:00,London,,2409,73.42656497887474,3,High,Wet,56
12242.0,2024-05-15 01:00:00,London,Southwark,294,39.15907931765233,0,Medium,Wet,1818
12243.0,2024-05-15 02:00:00,London,Chelsea,2589,96.07562381159993,4,High,Damaged,2148
12244.0,2024-05-15 03:00:00,London,Kensington,410,98.95942638200722,2,High,Wet,6002
12245.0,2024-05-15 04:00:00,London,Southwark,4089,34.063674940160716,0,Medium,Damaged,9359
12246.0,2024-05-15 05:00:00,London,Kensington,2705,106.52750542058918,8,High,Dry,6804
12247.0,2024-05-15 06:00:00,London,,3031,106.42237728861201,5,High,Snowy,6096
12248.0,2024-05-15 07:00:00,London,Southwark,2856,7.26525720010215,7,High,Wet,1041
12249.0,2024-05-15 08:00:00,London,Southwark,310,60.81686136803788,0,Low,Snowy,4444
12250.0,2024-05-15 09:00:00,London,Camden,1961,30.324142263626502,0,Medium,Wet,8143
12251.0,2024-05-15 10:00:00,London,,707,119.32472738596607,7,High,Snowy,8146
12252.0,2024-05-15 11:00:00,London,Chelsea,1648,57.60106682075906,8,Low,Damaged,4958
12253.0,2024-05-15 12:00:00,London,Camden,3304,37.780730471280656,5,High,Dry,9073
12254.0,2024-05-15 13:00:00,London,Islington,2287,9.581099052667065,0,Low,Dry,1910
12255.0,2024-05-15 14:00:00,London,Kensington,3581,70.68305829770262,0,Low,Snowy,6356
12256.0,2024-05-15 15:00:00,London,Chelsea,1405,95.36912543219361,8,Medium,Damaged,818
12257.0,2024-05-15 16:00:00,London,Chelsea,269,92.80833512602123,1,High,Snowy,1578
12258.0,2024-05-15 17:00:00,London,Islington,4884,18.154462372607888,6,Medium,Dry,1367
12259.0,2024-05-15 18:00:00,London,Kensington,210,42.628920637746745,2,Medium,Snowy,325
12260.0,2024-05-15 19:00:00,London,Chelsea,4378,105.09783867086944,1,Low,Wet,8818
12261.0,2024-05-15 20:00:00,London,Camden,4769,31.711915183874243,3,High,Dry,9058
12262.0,2024-05-15 21:00:00,London,Southwark,2544,40.21854771016106,6,High,Wet,4346
12263.0,2024-05-15 22:00:00,London,Southwark,646,97.3916941949531,3,Medium,Wet,6875
12264.0,2024-05-15 23:00:00,London,Camden,1521,28.796207018906188,1,Medium,Dry,9495
12265.0,2024-05-16 00:00:00,London,Islington,1868,100.1961684035131,1,High,Snowy,2790
12266.0,2024-05-16 01:00:00,London,Southwark,2676,89.25876992286153,6,Medium,Wet,2907
12267.0,2024-05-16 02:00:00,London,Chelsea,4403,6.073105936538463,6,High,Snowy,150
12268.0,2024-05-16 03:00:00,London,Islington,760,113.02093229041527,7,High,Dry,359
12269.0,2024-05-16 04:00:00,London,Islington,3698,9.158421513996597,6,Low,Wet,6100
12270.0,2024-05-16 05:00:00,London,Chelsea,1132,5.387213710372064,6,High,Damaged,2993
12271.0,2024-05-16 06:00:00,London,Kensington,3559,107.88290134920126,8,Medium,Snowy,558
12272.0,2024-05-16 07:00:00,London,Camden,2939,76.05958690349543,1,Low,Dry,8483
,2024-05-16 08:00:00,London,Islington,2292,118.72530414846764,9,Medium,Snowy,6088
12274.0,2024-05-16 09:00:00,London,Kensington,640,34.06866359051082,5,Medium,Damaged,4250
12275.0,2024-05-16 10:00:00,London,Camden,1514,46.00819982039274,7,Low,Snowy,7461
12276.0,2024-05-16 11:00:00,London,Islington,3282,79.22172652553388,4,High,Dry,7409
12277.0,2024-05-16 12:00:00,London,Kensington,3581,35.031239195815886,4,High,Snowy,3066
12278.0,2024-05-16 13:00:00,London,Southwark,2340,72.16922510616374,6,Low,Snowy,3868
12279.0,2024-05-16 14:00:00,London,Camden,1725,93.72523326350745,5,High,Dry,3335
12280.0,2024-05-16 15:00:00,London,Southwark,960,21.39137866751804,5,Low,Damaged,6645
12281.0,2024-05-16 16:00:00,London,Chelsea,3642,57.60956300617962,9,Low,Snowy,788
12282.0,2024-05-16 17:00:00,London,Southwark,3591,82.69554091807491,5,Medium,Snowy,5286
12283.0,2024-05-16 18:00:00,London,Chelsea,4624,81.47316709960089,0,Low,Wet,148
12284.0,2024-05-16 19:00:00,London,Chelsea,68,38.903748438561394,1,Low,Dry,4536
12285.0,2024-05-16 20:00:00,London,Southwark,67,111.54806146502256,7,High,Damaged,2904
12286.0,2024-05-16 21:00:00,London,Kensington,4372,102.52009403624687,7,Medium,Dry,4834
12287.0,2024-05-16 22:00:00,London,Kensington,2025,37.25921114771036,8,Medium,Snowy,6612
12288.0,2024-05-16 23:00:00,London,Kensington,1443,83.04520259927376,7,Medium,Wet,123
12289.0,2024-05-17 00:00:00,London,Southwark,407,23.73795205940304,1,Medium,Dry,3692
12290.0,2024-05-17 01:00:00,London,Chelsea,3658,3.0319489512718913,1,High,Damaged,8864
12291.0,2024-05-17 02:00:00,London,Kensington,624,68.02786018408237,0,Low,Damaged,6017
12292.0,2024-05-17 03:00:00,London,Kensington,1396,83.73832928862635,5,Medium,Dry,6963
12293.0,2024-05-17 04:00:00,London,Southwark,3918,-25.80810972008417,2,Medium,Dry,811
12294.0,2024-05-17 05:00:00,London,Chelsea,3665,51.604339257973955,5,High,Dry,4946
12295.0,2024-05-17 06:00:00,London,Kensington,2148,110.31088416093277,2,Medium,Damaged,7868
12296.0,2024-05-17 07:00:00,London,Camden,8,93.28978924193191,0,High,Damaged,5129
12297.0,2024-05-17 08:00:00,London,Chelsea,1273,55.31806420068354,5,Medium,Snowy,8957
12298.0,2024-05-17 09:00:00,London,Camden,2513,59.212683490494754,4,Medium,Snowy,5280
12299.0,2024-05-17 10:00:00,London,Camden,2831,26.770059780029786,8,High,Snowy,3498
12300.0,2024-05-17 11:00:00,London,Camden,3380,111.68916937952943,1,Low,Wet,88
12301.0,2024-05-17 12:00:00,London,,379,61.00691634543779,0,Medium,Snowy,1158
12302.0,2024-05-17 13:00:00,London,Camden,3268,43.97360238799224,0,Medium,Snowy,6258
12303.0,2024-05-17 14:00:00,London,Southwark,1739,116.32037925632999,1,Low,Damaged,3633
12304.0,2024-05-17 15:00:00,London,Southwark,2025,109.99391378715589,8,High,Damaged,6628
12305.0,2024-05-17 16:00:00,London,,172,116.85172027620044,3,High,Dry,6956
12306.0,2024-05-17 17:00:00,London,Chelsea,1033,50.14325346197344,3,Medium,Snowy,2931
12307.0,2024-05-17 18:00:00,London,Chelsea,1238,5.99033205033988,7,Medium,Damaged,7600
12308.0,2024-05-17 19:00:00,London,Kensington,1584,30.17702718125569,2,Medium,Wet,9647
12309.0,2024-05-17 20:00:00,London,Islington,309,95.81585531407322,1,Medium,Snowy,4259
12310.0,2024-05-17 21:00:00,London,Kensington,3535,107.69488871934527,2,High,Damaged,2782
12311.0,2024-05-17 22:00:00,London,,2050,61.42949649760536,1,Low,Snowy,4569
12312.0,2024-05-17 23:00:00,London,Kensington,2786,108.29846478673588,8,High,Wet,5745
12313.0,2024-05-18 00:00:00,London,Islington,428,106.65811581112581,3,High,Dry,9419
12314.0,2024-05-18 01:00:00,London,Kensington,2821,73.96477854550149,7,Low,Dry,4556
,2024-05-18 02:00:00,London,Southwark,1355,22.22590477115252,8,Low,Damaged,9978
12316.0,2024-05-18 03:00:00,London,Islington,2380,7.0317460840385575,1,Low,Snowy,1016
12317.0,2024-05-18 04:00:00,London,Chelsea,1947,54.632043424496295,2,Low,Snowy,4461
12318.0,2024-05-18 05:00:00,London,,3708,84.3213454452774,4,High,Dry,7501
12319.0,2024-05-18 06:00:00,London,Chelsea,4313,3.537803039017271,3,High,Wet,5217
12320.0,2024-05-18 07:00:00,London,Islington,918,111.72252181038729,3,High,Dry,383
12321.0,2024-05-18 08:00:00,London,Kensington,3262,24.014018379065337,1,Medium,Damaged,880
12322.0,2024-05-18 09:00:00,London,Islington,3242,62.45158913377948,4,High,Dry,3567
12323.0,2024-05-18 10:00:00,London,Chelsea,3929,97.02872392711176,0,High,Wet,3850
12324.0,2024-05-18 11:00:00,London,Kensington,2278,114.81636088384533,2,Low,Dry,6582
12325.0,2024-05-18 12:00:00,London,Camden,32,79.13159942163722,0,Low,Snowy,8675
12326.0,2024-05-18 13:00:00,London,Chelsea,4809,63.613007654101246,7,Low,Damaged,9708
12327.0,2024-05-18 14:00:00,London,Islington,4496,72.11546038221125,0,Medium,Dry,4274
12328.0,2024-05-18 15:00:00,London,Kensington,4554,86.97072595605114,4,Medium,Snowy,6613
12329.0,2024-05-18 16:00:00,London,Chelsea,2111,35.754667152522714,6,Medium,Dry,9453
12330.0,2024-05-18 17:00:00,London,Camden,593,55.86969203669984,7,High,Dry,5583
12331.0,2024-05-18 18:00:00,London,Southwark,135,50.32522828246135,2,Low,Damaged,4936
12332.0,2024-05-18 19:00:00,London,Chelsea,1058,69.68435105686228,9,Medium,Snowy,1190
12333.0,2024-05-18 20:00:00,London,Southwark,4772,99.68431976466884,6,Medium,Dry,2306
12334.0,2024-05-18 21:00:00,London,Southwark,14,97.14293433119013,2,Low,Snowy,5646
12335.0,2024-05-18 22:00:00,London,Chelsea,3734,113.46274705409733,1,High,Snowy,6312
12336.0,2024-05-18 23:00:00,London,Islington,3569,74.72719766740941,0,Low,Wet,4089
12337.0,2024-05-19 00:00:00,London,Southwark,416,73.69647559531715,4,High,Wet,9647
12338.0,2024-05-19 01:00:00,London,Camden,4223,107.59149440260123,8,Medium,Dry,3949
12339.0,2024-05-19 02:00:00,London,Islington,3437,60.84285549680114,1,Medium,Wet,1165
12340.0,2024-05-19 03:00:00,London,Chelsea,3227,25.39333083549803,4,High,Damaged,81
12341.0,2024-05-19 04:00:00,London,Camden,1606,108.5880007392796,4,High,Damaged,9519
12342.0,2024-05-19 05:00:00,London,Islington,4399,108.97557984742468,5,Low,Snowy,396
12343.0,2024-05-19 06:00:00,London,Kensington,1713,86.88880918966709,2,High,Damaged,6380
12344.0,2024-05-19 07:00:00,London,Chelsea,1062,28.92292021663439,4,High,Snowy,6977
12345.0,2024-05-19 08:00:00,London,Southwark,2041,117.38241713328358,2,High,Snowy,5009
12346.0,2024-05-19 09:00:00,London,Camden,2919,116.09861259983104,6,Low,Dry,6047
12347.0,2024-05-19 10:00:00,London,Islington,1133,59.73455933529245,2,Low,Dry,701
12348.0,2024-05-19 11:00:00,London,Southwark,695,95.64044725490025,7,Low,Wet,6751
12349.0,2024-05-19 12:00:00,London,Camden,1500,113.47940404606554,6,Medium,Dry,1797
12350.0,2024-05-19 13:00:00,London,Chelsea,4566,17.377013395412725,0,Low,Damaged,1275
12351.0,2024-05-19 14:00:00,London,Kensington,217,45.35457546269471,4,High,Dry,4552
12352.0,2024-05-19 15:00:00,London,Chelsea,581,62.825288658338465,8,High,Damaged,2363
,2024-05-19 16:00:00,London,Chelsea,1107,7.334100850495849,2,Low,Dry,5748
12354.0,2024-05-19 17:00:00,London,Southwark,2435,35.735173146491846,9,Low,Wet,4121
12355.0,2024-05-19 18:00:00,London,Camden,3398,113.86518879974211,3,Medium,Snowy,2705
12356.0,2024-05-19 19:00:00,London,Camden,3381,112.37273018825067,6,High,Wet,486
12357.0,2024-05-19 20:00:00,London,Chelsea,3177,13.444201874747437,0,Medium,Snowy,2142
12358.0,2024-05-19 21:00:00,London,Chelsea,4539,14.457209823964341,8,Low,Damaged,5012
12359.0,2024-05-19 22:00:00,London,Southwark,1321,8.118608140746908,5,Low,Snowy,635
12360.0,2024-05-19 23:00:00,London,Chelsea,1738,107.10579912145649,9,High,Wet,4524
12361.0,2024-05-20 00:00:00,London,Chelsea,1257,113.35135666090456,1,High,Wet,5160
12362.0,2024-05-20 01:00:00,London,Kensington,201,29.04333516457392,9,Low,Wet,1452
12363.0,2024-05-20 02:00:00,London,Chelsea,509,67.83194214621093,9,Medium,Snowy,4020
12364.0,2024-05-20 03:00:00,London,Kensington,2876,98.08865565612355,1,Medium,Damaged,8278
12365.0,2024-05-20 04:00:00,London,Kensington,1623,111.25519871276562,4,Low,Dry,9653
12366.0,2024-05-20 05:00:00,London,Camden,2213,101.12785031639592,4,High,Damaged,9403
12367.0,2024-05-20 06:00:00,London,Camden,1120,55.78411432091605,6,Medium,Wet,5695
12368.0,2024-05-20 07:00:00,London,Chelsea,3836,106.57067616148002,5,High,Snowy,6817
12369.0,2024-05-20 08:00:00,London,Southwark,2349,53.59121834862736,5,Medium,Damaged,6815
12370.0,2024-05-20 09:00:00,London,Kensington,2380,30.79396578681061,4,Medium,Snowy,6599
12371.0,2024-05-20 10:00:00,London,Kensington,2409,82.38484570769677,9,Medium,Damaged,5114
12372.0,2024-05-20 11:00:00,London,Chelsea,4197,-29.781551756038716,7,High,Damaged,3412
12373.0,2024-05-20 12:00:00,London,Chelsea,973,16.098818881161208,5,Medium,Snowy,4042
12374.0,2024-05-20 13:00:00,London,Kensington,516,104.16889557002202,8,Low,Snowy,156
12375.0,2024-05-20 14:00:00,London,Chelsea,3711,31.160343273781393,5,Medium,Damaged,3207
12376.0,2024-05-20 15:00:00,London,Southwark,2938,95.15845407357308,0,Low,Snowy,74
12377.0,2024-05-20 16:00:00,London,Islington,1077,40.52872802157881,5,High,Snowy,2814
12378.0,2024-05-20 17:00:00,London,Islington,808,110.74549503795535,5,Medium,Damaged,6359
12379.0,2024-05-20 18:00:00,London,Southwark,4699,31.53217625008546,8,Low,Dry,3058
12380.0,2024-05-20 19:00:00,London,Islington,868,40.10313273753515,7,Low,Dry,1903
12381.0,2024-05-20 20:00:00,London,Islington,251,57.54009780851057,5,High,Dry,7753
12382.0,2024-05-20 21:00:00,London,Kensington,4723,72.73017943541971,3,Medium,Snowy,7723
12383.0,2024-05-20 22:00:00,London,Chelsea,210,68.72108417612868,6,High,Dry,2786
12384.0,2024-05-20 23:00:00,London,Chelsea,4132,16.5352007944931,2,High,Dry,3674
12385.0,2024-05-21 00:00:00,London,Southwark,737,47.48608986909049,0,Medium,Dry,2849
12386.0,2024-05-21 01:00:00,London,Southwark,3625,40.702303964465266,0,Medium,Dry,2369
12387.0,2024-05-21 02:00:00,London,Camden,1240,26.841665654629715,5,Low,Wet,802
12388.0,2024-05-21 03:00:00,London,Chelsea,1558,78.35548427547329,4,Low,Wet,81
12389.0,2024-05-21 04:00:00,London,Southwark,3774,57.65552401411321,0,Medium,Snowy,9335
12390.0,2024-05-21 05:00:00,London,Camden,1018,60.550470842809325,0,Medium,Wet,2769
12391.0,2024-05-21 06:00:00,London,Kensington,1400,95.80089910395849,0,Medium,Damaged,70
12392.0,2024-05-21 07:00:00,London,Southwark,516,24.294557301504398,6,Low,Damaged,3940
12393.0,2024-05-21 08:00:00,London,Camden,4909,94.82589427719186,4,High,Wet,6269
12394.0,2024-05-21 09:00:00,London,Camden,3585,37.28213760614987,1,High,Damaged,4497
12395.0,2024-05-21 10:00:00,London,Camden,3839,78.73692388797917,6,Low,Wet,3091
12396.0,2024-05-21 11:00:00,London,Chelsea,2962,88.82200307352288,1,Medium,Wet,9516
12397.0,2024-05-21 12:00:00,London,Chelsea,1276,40.492328909651434,5,High,Dry,6077
12398.0,2024-05-21 13:00:00,London,Southwark,3311,44.92838932807606,9,Medium,Damaged,9483
,2024-05-21 14:00:00,London,Camden,669,97.70390156262224,2,Low,Damaged,1291
12400.0,2024-05-21 15:00:00,London,Kensington,2437,26.142294085021103,1,Medium,Snowy,9229
12401.0,2024-05-21 16:00:00,London,Islington,402,71.8523265514649,2,Medium,Damaged,1058
12402.0,2024-05-21 17:00:00,London,Camden,255,42.52545113769167,6,Low,Dry,2572
12403.0,2024-05-21 18:00:00,London,Islington,2104,13.68891270688484,0,High,Damaged,6501
,2024-05-21 19:00:00,London,,1783,82.71833727106353,9,Low,Damaged,4230
12405.0,2024-05-21 20:00:00,London,Chelsea,3282,76.45912800237977,7,Medium,Snowy,4280
12406.0,2024-05-21 21:00:00,London,Islington,3157,25.26408392528377,9,Medium,Snowy,1723
12407.0,2024-05-21 22:00:00,London,Islington,4892,6.249124934881648,6,Low,Damaged,9464
12408.0,2024-05-21 23:00:00,London,Kensington,213,25.912801710552134,5,Medium,Snowy,4863
12409.0,2024-05-22 00:00:00,London,Kensington,2146,119.40525311836603,6,Medium,Wet,2618
12410.0,2024-05-22 01:00:00,London,Southwark,185,85.47096484986842,0,Low,Snowy,4537
12411.0,2024-05-22 02:00:00,London,Chelsea,1071,67.10993448198919,2,Low,Dry,6961
12412.0,2024-05-22 03:00:00,London,Islington,3458,36.654716861371114,0,Low,Dry,6905
12413.0,2024-05-22 04:00:00,London,Islington,4640,46.29509810071323,5,Medium,Snowy,3337
12414.0,2024-05-22 05:00:00,London,Kensington,52,70.76163768966593,6,Medium,Snowy,7477
12415.0,2024-05-22 06:00:00,London,Islington,2003,70.98438260884632,9,Medium,Dry,6063
12416.0,2024-05-22 07:00:00,London,Islington,4704,75.73476908904978,8,High,Damaged,4584
12417.0,2024-05-22 08:00:00,London,,4217,18.14963781703255,1,High,Snowy,5828
12418.0,2024-05-22 09:00:00,London,Islington,1132,98.82688432454746,1,High,Snowy,7390
12419.0,2024-05-22 10:00:00,London,Islington,3014,111.87093095848186,2,Medium,Wet,3637
12420.0,2024-05-22 11:00:00,London,Chelsea,3721,77.82712768547546,5,Medium,Damaged,5606
12421.0,2024-05-22 12:00:00,London,Camden,2143,35.961408644617215,2,Medium,Wet,1970
12422.0,2024-05-22 13:00:00,London,Camden,4966,44.72269713049758,6,High,Wet,2503
12423.0,2024-05-22 14:00:00,London,Camden,2112,66.74882356804113,6,High,Wet,4703
12424.0,2024-05-22 15:00:00,London,Southwark,3069,52.50216113295887,0,High,Wet,1102
12425.0,2024-05-22 16:00:00,London,Kensington,3344,57.33543390165613,3,Low,Dry,2237
12426.0,2024-05-22 17:00:00,London,Chelsea,2208,112.34631909846455,0,High,Dry,1984
12427.0,2024-05-22 18:00:00,London,Camden,4751,67.78714871309985,6,Medium,Snowy,7008
12428.0,2024-05-22 19:00:00,London,Camden,1599,86.90994158356942,1,Medium,Wet,5411
